commit	metric	n_trades	mc_p	status	description
baseline	0.9016	17	0.2804	keep	baseline ADR 0054 LOCKED (lookback=20, exit=10, atr=2.0)
P6v6s9_bollinger_mr_r45	5.2360	4.0876	13	18.29	ok	v6 4H sweep#9 bollinger_mr random #45 (atr_period=14_atr_stop_mult=4.264_bb_k=2.4511_bb_period=70)
P6v6s9_bollinger_mr_r46	7.1448	4.2367	22	15.46	ok	v6 4H sweep#9 bollinger_mr random #46 (atr_period=19_atr_stop_mult=3.4756_bb_k=2.516_bb_period=40)
P6v6s9_bollinger_mr_r47	-999.0000	-1.4606	49	-25.90	ok	v6 4H sweep#9 bollinger_mr random #47 (atr_period=9_atr_stop_mult=4.0355_bb_k=1.53_bb_period=28)
P6v6s9_bollinger_mr_r48	-999.0000	3.3418	5	25.73	ok	v6 4H sweep#9 bollinger_mr random #48 (atr_period=16_atr_stop_mult=2.5875_bb_k=3.209_bb_period=72)
P6v6s9_bollinger_mr_r49	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 bollinger_mr random #49 (atr_period=12_atr_stop_mult=1.5138_bb_k=3.9683_bb_period=64)
P6v6s9_bollinger_mr_r50	-999.0000	3.3150	5	25.51	ok	v6 4H sweep#9 bollinger_mr random #50 (atr_period=16_atr_stop_mult=2.7112_bb_k=3.1307_bb_period=71)
P6v6s9_bollinger_mr_r51	9.9802	8.1553	12	28.45	ok	v6 4H sweep#9 bollinger_mr random #51 (atr_period=8_atr_stop_mult=2.3369_bb_k=2.7527_bb_period=57)
P6v6s9_bollinger_mr_r52	-999.0000	5.4542	8	9.60	ok	v6 4H sweep#9 bollinger_mr random #52 (atr_period=11_atr_stop_mult=2.3386_bb_k=3.0536_bb_period=39)
P6v6s9_bollinger_mr_r53	-999.0000	5.9840	3	17.44	ok	v6 4H sweep#9 bollinger_mr random #53 (atr_period=15_atr_stop_mult=3.9367_bb_k=3.6395_bb_period=73)
P6v6s9_bollinger_mr_r54	12.1493	9.1006	14	41.03	ok	v6 4H sweep#9 bollinger_mr random #54 (atr_period=17_atr_stop_mult=3.6627_bb_k=2.5917_bb_period=56)
P6v6s9_bollinger_mr_r55	-999.0000	8.3240	6	13.25	ok	v6 4H sweep#9 bollinger_mr random #55 (atr_period=16_atr_stop_mult=4.1383_bb_k=3.1282_bb_period=40)
P6v6s9_bollinger_mr_r56	-999.0000	3.3236	9	12.32	ok	v6 4H sweep#9 bollinger_mr random #56 (atr_period=8_atr_stop_mult=3.6023_bb_k=2.9774_bb_period=30)
P6v6s9_bollinger_mr_r57	-999.0000	0.1097	8	4.21	ok	v6 4H sweep#9 bollinger_mr random #57 (atr_period=9_atr_stop_mult=4.3478_bb_k=2.9676_bb_period=26)
P6v6s9_bollinger_mr_r58	-999.0000	0.8626	29	-9.96	ok	v6 4H sweep#9 bollinger_mr random #58 (atr_period=17_atr_stop_mult=3.0209_bb_k=1.5644_bb_period=67)
P6v6s9_bollinger_mr_r59	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 bollinger_mr random #59 (atr_period=10_atr_stop_mult=2.4426_bb_k=3.9336_bb_period=73)
P6v6s9_bollinger_mr_r60	6.2774	3.4405	26	2.51	ok	v6 4H sweep#9 bollinger_mr random #60 (atr_period=10_atr_stop_mult=4.7812_bb_k=1.6539_bb_period=53)
P6v6s9_bollinger_mr_r61	-999.0000	5.2780	4	15.62	ok	v6 4H sweep#9 bollinger_mr random #61 (atr_period=17_atr_stop_mult=4.6553_bb_k=3.1757_bb_period=46)
P6v6s9_bollinger_mr_r62	-999.0000	-2.6084	2	-10.49	ok	v6 4H sweep#9 bollinger_mr random #62 (atr_period=17_atr_stop_mult=2.9855_bb_k=3.5301_bb_period=32)
P6v6s9_bollinger_mr_r63	4.3383	2.1675	32	4.10	ok	v6 4H sweep#9 bollinger_mr random #63 (atr_period=15_atr_stop_mult=3.4759_bb_k=2.0633_bb_period=40)
P6v6s9_bollinger_mr_r64	14.9697	10.7984	15	31.55	ok	v6 4H sweep#9 bollinger_mr random #64 (atr_period=17_atr_stop_mult=4.0081_bb_k=2.3913_bb_period=54)
P6v6s9_bollinger_mr_r65	-999.0000	-0.5931	39	-14.19	ok	v6 4H sweep#9 bollinger_mr random #65 (atr_period=13_atr_stop_mult=3.7894_bb_k=1.2934_bb_period=48)
P6v6s9_bollinger_mr_r66	-999.0000	6.8734	4	12.48	ok	v6 4H sweep#9 bollinger_mr random #66 (atr_period=8_atr_stop_mult=1.8232_bb_k=3.1821_bb_period=44)
P6v6s9_bollinger_mr_r67	12.5376	11.4122	10	35.52	ok	v6 4H sweep#9 bollinger_mr random #67 (atr_period=11_atr_stop_mult=4.3984_bb_k=2.7952_bb_period=56)
P6v6s9_bollinger_mr_r68	1.3430	0.9359	16	17.74	ok	v6 4H sweep#9 bollinger_mr random #68 (atr_period=12_atr_stop_mult=3.6691_bb_k=2.3218_bb_period=71)
P6v6s9_bollinger_mr_r69	-999.0000	5.8742	3	17.30	ok	v6 4H sweep#9 bollinger_mr random #69 (atr_period=13_atr_stop_mult=2.721_bb_k=3.5967_bb_period=71)
P6v6s9_bollinger_mr_r70	-999.0000	6.0921	5	26.99	ok	v6 4H sweep#9 bollinger_mr random #70 (atr_period=10_atr_stop_mult=4.7662_bb_k=3.1206_bb_period=59)
P6v6s9_bollinger_mr_HELDOUT	0.7959	0.7959	13	2.48	heldout_single	v6 4H sweep#9 bollinger_mr HELDOUT — PnL fail (+2.5% < 10.0%) train Sharpe=10.80
P6v6s9_macd_momentum_g1	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #1 (atr_period=14_atr_stop_mult=2.0_macd_fast=8_macd_signal=9_macd_slow=21)
P6v6s9_macd_momentum_g2	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #2 (atr_period=14_atr_stop_mult=3.0_macd_fast=8_macd_signal=9_macd_slow=21)
P6v6s9_macd_momentum_g3	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #3 (atr_period=14_atr_stop_mult=2.0_macd_fast=8_macd_signal=14_macd_slow=21)
P6v6s9_macd_momentum_g4	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #4 (atr_period=14_atr_stop_mult=3.0_macd_fast=8_macd_signal=14_macd_slow=21)
P6v6s9_macd_momentum_g5	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #5 (atr_period=14_atr_stop_mult=2.0_macd_fast=12_macd_signal=9_macd_slow=26)
P6v6s9_macd_momentum_g6	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #6 (atr_period=14_atr_stop_mult=3.0_macd_fast=12_macd_signal=9_macd_slow=26)
P6v6s9_macd_momentum_g7	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #7 (atr_period=14_atr_stop_mult=2.0_macd_fast=12_macd_signal=14_macd_slow=26)
P6v6s9_macd_momentum_g8	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #8 (atr_period=14_atr_stop_mult=3.0_macd_fast=12_macd_signal=14_macd_slow=26)
P6v6s9_macd_momentum_g9	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #9 (atr_period=14_atr_stop_mult=2.0_macd_fast=5_macd_signal=9_macd_slow=35)
P6v6s9_macd_momentum_g10	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #10 (atr_period=14_atr_stop_mult=3.0_macd_fast=5_macd_signal=9_macd_slow=35)
P6v6s9_macd_momentum_g11	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #11 (atr_period=14_atr_stop_mult=2.0_macd_fast=5_macd_signal=14_macd_slow=35)
P6v6s9_macd_momentum_g12	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #12 (atr_period=14_atr_stop_mult=3.0_macd_fast=5_macd_signal=14_macd_slow=35)
P6v6s9_macd_momentum_g13	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #13 (atr_period=14_atr_stop_mult=2.0_macd_fast=12_macd_signal=9_macd_slow=50)
P6v6s9_macd_momentum_g14	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #14 (atr_period=14_atr_stop_mult=3.0_macd_fast=12_macd_signal=9_macd_slow=50)
P6v6s9_macd_momentum_g15	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #15 (atr_period=14_atr_stop_mult=2.0_macd_fast=12_macd_signal=14_macd_slow=50)
P6v6s9_macd_momentum_g16	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #16 (atr_period=14_atr_stop_mult=3.0_macd_fast=12_macd_signal=14_macd_slow=50)
P6v6s9_macd_momentum_g17	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #17 (atr_period=14_atr_stop_mult=2.0_macd_fast=20_macd_signal=9_macd_slow=60)
P6v6s9_macd_momentum_g18	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #18 (atr_period=14_atr_stop_mult=3.0_macd_fast=20_macd_signal=9_macd_slow=60)
P6v6s9_macd_momentum_g19	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #19 (atr_period=14_atr_stop_mult=2.0_macd_fast=20_macd_signal=14_macd_slow=60)
P6v6s9_macd_momentum_g20	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum grid #20 (atr_period=14_atr_stop_mult=3.0_macd_fast=20_macd_signal=14_macd_slow=60)
P6v6s9_macd_momentum_r1	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #1 (atr_period=18_atr_stop_mult=3.1319_macd_fast=9_macd_signal=12_macd_slow=22)
P6v6s9_macd_momentum_r2	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #2 (atr_period=13_atr_stop_mult=2.8684_macd_fast=5_macd_signal=4_macd_slow=27)
P6v6s9_macd_momentum_r3	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #3 (atr_period=20_atr_stop_mult=2.5353_macd_fast=4_macd_signal=5_macd_slow=13)
P6v6s9_macd_momentum_r4	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #4 (atr_period=14_atr_stop_mult=3.184_macd_fast=6_macd_signal=9_macd_slow=29)
P6v6s9_macd_momentum_r5	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #5 (atr_period=17_atr_stop_mult=1.3674_macd_fast=8_macd_signal=12_macd_slow=20)
P6v6s9_macd_momentum_r6	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #6 (atr_period=16_atr_stop_mult=2.8378_macd_fast=5_macd_signal=11_macd_slow=24)
P6v6s9_macd_momentum_r7	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #7 (atr_period=11_atr_stop_mult=1.8009_macd_fast=6_macd_signal=10_macd_slow=28)
P6v6s9_macd_momentum_r8	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #8 (atr_period=10_atr_stop_mult=2.495_macd_fast=10_macd_signal=5_macd_slow=28)
P6v6s9_macd_momentum_r9	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #9 (atr_period=16_atr_stop_mult=2.5588_macd_fast=9_macd_signal=11_macd_slow=31)
P6v6s9_macd_momentum_r10	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #10 (atr_period=13_atr_stop_mult=2.5419_macd_fast=5_macd_signal=8_macd_slow=14)
P6v6s9_macd_momentum_r11	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #11 (atr_period=16_atr_stop_mult=1.9501_macd_fast=7_macd_signal=10_macd_slow=30)
P6v6s9_macd_momentum_r12	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #12 (atr_period=7_atr_stop_mult=1.2621_macd_fast=7_macd_signal=6_macd_slow=13)
P6v6s9_macd_momentum_r13	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #13 (atr_period=15_atr_stop_mult=2.8301_macd_fast=5_macd_signal=8_macd_slow=13)
P6v6s9_macd_momentum_r14	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #14 (atr_period=18_atr_stop_mult=3.1387_macd_fast=6_macd_signal=11_macd_slow=25)
P6v6s9_macd_momentum_r15	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #15 (atr_period=12_atr_stop_mult=1.5599_macd_fast=5_macd_signal=10_macd_slow=23)
P6v6s9_macd_momentum_r16	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #16 (atr_period=15_atr_stop_mult=3.1492_macd_fast=7_macd_signal=5_macd_slow=30)
P6v6s9_macd_momentum_r17	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #17 (atr_period=17_atr_stop_mult=2.2178_macd_fast=8_macd_signal=9_macd_slow=15)
P6v6s9_macd_momentum_r18	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #18 (atr_period=14_atr_stop_mult=2.8967_macd_fast=5_macd_signal=8_macd_slow=23)
P6v6s9_macd_momentum_r19	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #19 (atr_period=14_atr_stop_mult=1.8205_macd_fast=6_macd_signal=10_macd_slow=29)
P6v6s9_macd_momentum_r20	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #20 (atr_period=20_atr_stop_mult=2.4816_macd_fast=5_macd_signal=7_macd_slow=27)
P6v6s9_macd_momentum_r21	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #21 (atr_period=20_atr_stop_mult=1.4571_macd_fast=5_macd_signal=9_macd_slow=20)
P6v6s9_macd_momentum_r22	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #22 (atr_period=7_atr_stop_mult=1.5733_macd_fast=6_macd_signal=10_macd_slow=29)
P6v6s9_macd_momentum_r23	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #23 (atr_period=19_atr_stop_mult=3.0017_macd_fast=4_macd_signal=4_macd_slow=17)
P6v6s9_macd_momentum_r24	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #24 (atr_period=19_atr_stop_mult=2.2436_macd_fast=7_macd_signal=11_macd_slow=27)
P6v6s9_macd_momentum_r25	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #25 (atr_period=10_atr_stop_mult=2.1278_macd_fast=11_macd_signal=4_macd_slow=24)
P6v6s9_macd_momentum_r26	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #26 (atr_period=9_atr_stop_mult=2.6757_macd_fast=11_macd_signal=9_macd_slow=17)
P6v6s9_macd_momentum_r27	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #27 (atr_period=13_atr_stop_mult=2.1588_macd_fast=10_macd_signal=10_macd_slow=21)
P6v6s9_macd_momentum_r28	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #28 (atr_period=9_atr_stop_mult=2.8637_macd_fast=5_macd_signal=8_macd_slow=17)
P6v6s9_macd_momentum_r29	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #29 (atr_period=11_atr_stop_mult=1.7845_macd_fast=4_macd_signal=5_macd_slow=24)
P6v6s9_macd_momentum_r30	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #30 (atr_period=10_atr_stop_mult=2.8295_macd_fast=5_macd_signal=8_macd_slow=20)
P6v6s9_macd_momentum_r31	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #31 (atr_period=13_atr_stop_mult=2.4116_macd_fast=4_macd_signal=8_macd_slow=15)
P6v6s9_macd_momentum_r32	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #32 (atr_period=8_atr_stop_mult=2.4811_macd_fast=5_macd_signal=5_macd_slow=24)
P6v6s9_macd_momentum_r33	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #33 (atr_period=17_atr_stop_mult=1.339_macd_fast=11_macd_signal=9_macd_slow=14)
P6v6s9_macd_momentum_r34	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #34 (atr_period=20_atr_stop_mult=1.5522_macd_fast=8_macd_signal=6_macd_slow=18)
P6v6s9_macd_momentum_r35	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #35 (atr_period=20_atr_stop_mult=1.7408_macd_fast=8_macd_signal=11_macd_slow=21)
P6v6s9_macd_momentum_r36	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #36 (atr_period=17_atr_stop_mult=2.3992_macd_fast=5_macd_signal=10_macd_slow=29)
P6v6s9_macd_momentum_r37	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #37 (atr_period=10_atr_stop_mult=2.0852_macd_fast=8_macd_signal=12_macd_slow=14)
P6v6s9_macd_momentum_r38	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #38 (atr_period=10_atr_stop_mult=2.2908_macd_fast=4_macd_signal=13_macd_slow=14)
P6v6s9_macd_momentum_r39	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #39 (atr_period=8_atr_stop_mult=2.7955_macd_fast=5_macd_signal=13_macd_slow=31)
P6v6s9_macd_momentum_r40	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #40 (atr_period=19_atr_stop_mult=2.5435_macd_fast=5_macd_signal=11_macd_slow=29)
P6v6s9_macd_momentum_r41	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #41 (atr_period=17_atr_stop_mult=3.1905_macd_fast=6_macd_signal=8_macd_slow=17)
P6v6s9_macd_momentum_r42	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #42 (atr_period=13_atr_stop_mult=1.3776_macd_fast=8_macd_signal=9_macd_slow=28)
P6v6s9_macd_momentum_r43	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #43 (atr_period=10_atr_stop_mult=1.8587_macd_fast=6_macd_signal=10_macd_slow=23)
P6v6s9_macd_momentum_r44	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #44 (atr_period=17_atr_stop_mult=2.4777_macd_fast=6_macd_signal=12_macd_slow=18)
P6v6s9_macd_momentum_r45	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #45 (atr_period=19_atr_stop_mult=1.9457_macd_fast=10_macd_signal=6_macd_slow=22)
P6v6s9_macd_momentum_r46	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #46 (atr_period=8_atr_stop_mult=1.6884_macd_fast=8_macd_signal=9_macd_slow=13)
P6v6s9_macd_momentum_r47	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #47 (atr_period=11_atr_stop_mult=2.7344_macd_fast=9_macd_signal=8_macd_slow=16)
P6v6s9_macd_momentum_r48	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #48 (atr_period=9_atr_stop_mult=1.763_macd_fast=10_macd_signal=10_macd_slow=13)
P6v6s9_macd_momentum_r49	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #49 (atr_period=17_atr_stop_mult=2.1227_macd_fast=11_macd_signal=13_macd_slow=18)
P6v6s9_macd_momentum_r50	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #50 (atr_period=16_atr_stop_mult=2.8362_macd_fast=11_macd_signal=10_macd_slow=30)
P6v6s9_macd_momentum_r51	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #51 (atr_period=8_atr_stop_mult=1.7039_macd_fast=4_macd_signal=6_macd_slow=27)
P6v6s9_macd_momentum_r52	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #52 (atr_period=18_atr_stop_mult=2.0499_macd_fast=6_macd_signal=4_macd_slow=17)
P6v6s9_macd_momentum_r53	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #53 (atr_period=12_atr_stop_mult=2.0089_macd_fast=5_macd_signal=9_macd_slow=23)
P6v6s9_macd_momentum_r54	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #54 (atr_period=10_atr_stop_mult=2.1596_macd_fast=9_macd_signal=4_macd_slow=29)
P6v6s9_macd_momentum_r55	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #55 (atr_period=9_atr_stop_mult=2.1615_macd_fast=10_macd_signal=4_macd_slow=11)
P6v6s9_macd_momentum_r56	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #56 (atr_period=17_atr_stop_mult=1.4101_macd_fast=7_macd_signal=9_macd_slow=15)
P6v6s9_macd_momentum_r57	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #57 (atr_period=17_atr_stop_mult=1.6039_macd_fast=4_macd_signal=13_macd_slow=13)
P6v6s9_macd_momentum_r58	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #58 (atr_period=12_atr_stop_mult=1.8755_macd_fast=8_macd_signal=7_macd_slow=20)
P6v6s9_macd_momentum_r59	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #59 (atr_period=11_atr_stop_mult=2.9045_macd_fast=5_macd_signal=9_macd_slow=16)
P6v6s9_macd_momentum_r60	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #60 (atr_period=16_atr_stop_mult=2.9009_macd_fast=11_macd_signal=9_macd_slow=25)
P6v6s9_macd_momentum_r61	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #61 (atr_period=11_atr_stop_mult=1.7476_macd_fast=10_macd_signal=8_macd_slow=12)
P6v6s9_macd_momentum_r62	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #62 (atr_period=7_atr_stop_mult=2.1602_macd_fast=11_macd_signal=13_macd_slow=30)
P6v6s9_macd_momentum_r63	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #63 (atr_period=15_atr_stop_mult=1.9701_macd_fast=9_macd_signal=12_macd_slow=26)
P6v6s9_macd_momentum_r64	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #64 (atr_period=17_atr_stop_mult=2.2845_macd_fast=6_macd_signal=7_macd_slow=10)
P6v6s9_macd_momentum_r65	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #65 (atr_period=15_atr_stop_mult=2.5211_macd_fast=6_macd_signal=7_macd_slow=23)
P6v6s9_macd_momentum_r66	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #66 (atr_period=11_atr_stop_mult=1.6448_macd_fast=11_macd_signal=9_macd_slow=30)
P6v6s9_macd_momentum_r67	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #67 (atr_period=12_atr_stop_mult=1.8349_macd_fast=9_macd_signal=8_macd_slow=14)
P6v6s9_macd_momentum_r68	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #68 (atr_period=16_atr_stop_mult=1.611_macd_fast=8_macd_signal=12_macd_slow=20)
P6v6s9_macd_momentum_r69	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #69 (atr_period=7_atr_stop_mult=2.3206_macd_fast=5_macd_signal=13_macd_slow=11)
P6v6s9_macd_momentum_r70	-999.0000	0.0000	0	0.00	ok	v6 4H sweep#9 macd_momentum random #70 (atr_period=15_atr_stop_mult=1.5317_macd_fast=7_macd_signal=9_macd_slow=25)
P6v6s9_atr_squeeze_breakout_g1	-999.0000	-4.5332	12	-2.11	ok	v6 4H sweep#9 atr_squeeze_breakout grid #1 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=20_squeeze_window=50)
P6v6s9_atr_squeeze_breakout_g2	-999.0000	2.3313	13	19.41	ok	v6 4H sweep#9 atr_squeeze_breakout grid #2 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=30_squeeze_window=50)
P6v6s9_atr_squeeze_breakout_g3	-999.0000	25.6378	16	33.79	ok	v6 4H sweep#9 atr_squeeze_breakout grid #3 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=40_squeeze_window=50)
P6v6s9_atr_squeeze_breakout_g4	40.3136	28.0914	16	51.13	ok	v6 4H sweep#9 atr_squeeze_breakout grid #4 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=50_squeeze_window=50)
P6v6s9_atr_squeeze_breakout_g5	3.8760	3.1672	12	10.67	ok	v6 4H sweep#9 atr_squeeze_breakout grid #5 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=20_squeeze_window=100)
P6v6s9_atr_squeeze_breakout_g6	-999.0000	-0.0661	16	1.37	ok	v6 4H sweep#9 atr_squeeze_breakout grid #6 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=30_squeeze_window=100)
P6v6s9_atr_squeeze_breakout_g7	-999.0000	-2.7120	17	-3.46	ok	v6 4H sweep#9 atr_squeeze_breakout grid #7 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=40_squeeze_window=100)
P6v6s9_atr_squeeze_breakout_g8	-999.0000	8.8653	16	17.46	ok	v6 4H sweep#9 atr_squeeze_breakout grid #8 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=50_squeeze_window=100)
P6v6s9_atr_squeeze_breakout_g9	2.6723	2.4324	10	15.13	ok	v6 4H sweep#9 atr_squeeze_breakout grid #9 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=20_squeeze_window=200)
P6v6s9_atr_squeeze_breakout_g10	-999.0000	1.5503	12	8.25	ok	v6 4H sweep#9 atr_squeeze_breakout grid #10 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=30_squeeze_window=200)
P6v6s9_atr_squeeze_breakout_g11	-999.0000	1.4471	16	1.63	ok	v6 4H sweep#9 atr_squeeze_breakout grid #11 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=40_squeeze_window=200)
P6v6s9_atr_squeeze_breakout_g12	-999.0000	14.8091	13	29.81	ok	v6 4H sweep#9 atr_squeeze_breakout grid #12 (atr_period=14_atr_stop_mult=2.0_lookback_n=15_squeeze_pct=50_squeeze_window=200)
P6v6s9_atr_squeeze_breakout_g13	-999.0000	-6.3796	9	-4.80	ok	v6 4H sweep#9 atr_squeeze_breakout grid #13 (atr_period=14_atr_stop_mult=2.0_lookback_n=30_squeeze_pct=20_squeeze_window=50)
P6v6s9_atr_squeeze_breakout_g14	-999.0000	-1.9545	8	13.35	ok	v6 4H sweep#9 atr_squeeze_breakout grid #14 (atr_period=14_atr_stop_mult=2.0_lookback_n=30_squeeze_pct=30_squeeze_window=50)
P6v6s9_atr_squeeze_breakout_g15	-999.0000	22.5389	12	25.99	ok	v6 4H sweep#9 atr_squeeze_breakout grid #15 (atr_period=14_atr_stop_mult=2.0_lookback_n=30_squeeze_pct=40_squeeze_window=50)
